timestamp_unix,fusion_timestamp,dominant_emotion,confidence,safe,stressed,alert_level,alert_reason,fer_neutral,fer_happy,fer_sad,fer_angry,fer_alert,fer_drowsy,bio_bpm,bio_hrv,bio_gsr,bio_safe,bio_stressed
1774268457.682,1774268457.682234,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.15),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,675.0,1.0,0.0
1774268457.732,1774268457.7323828,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.15),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,675.0,1.0,0.0
1774268457.784,1774268457.7841942,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268457.834,1774268457.8342357,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268457.890,1774268457.889973,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268457.934,1774268457.9340317,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268457.992,1774268457.9923725,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.036,1774268458.035852,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.085,1774268458.085416,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.137,1774268458.1366541,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.187,1774268458.1870759,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.14),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.237,1774268458.2371573,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.289,1774268458.2887177,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.338,1774268458.338307,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.389,1774268458.3893585,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.441,1774268458.4406838,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.491,1774268458.4907582,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.541,1774268458.5408983,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.599,1774268458.598726,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.642,1774268458.6421447,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.699,1774268458.698781,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.751,1774268458.751338,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.800,1774268458.7997122,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.850,1774268458.850099,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.895,1774268458.8946247,safe,0.8654859625818148,0.8654859625818148,0.1345140374181852,NORMAL,Stress level is low (EMA=0.13),0.05557712912559509,0.3839476704597473,0.45164838433265686,0.10882674902677536,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268458.975,1774268458.9745388,safe,0.8770996232757541,0.8770996232757541,0.12290037672424593,NORMAL,Stress level is low (EMA=0.13),0.06236797943711281,0.4255470633506775,0.42139849066734314,0.0906863883137703,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268459.019,1774268459.0190115,safe,0.8770996232757541,0.8770996232757541,0.12290037672424593,NORMAL,Stress level is low (EMA=0.13),0.06236797943711281,0.4255470633506775,0.42139849066734314,0.0906863883137703,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268459.047,1774268459.0468993,safe,0.8770996232757541,0.8770996232757541,0.12290037672424593,NORMAL,Stress level is low (EMA=0.13),0.06236797943711281,0.4255470633506775,0.42139849066734314,0.0906863883137703,1.0,0.0,0.0,0.0,674.0,1.0,0.0
1774268459.096,1774268459.096001,safe,0.8770996232757541,0.8770996232757541,0.12290037672424593,NORMAL,Stress level is low (EMA=0.13),0.06236797943711281,0.4255470633506775,0.42139849066734314,0.0906863883137703,1.0,0.0,0.0,0.0,674.0,1.0,0.0
